Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_20,EMA_20,SMA_50,EMA_50,RSI,Stoch_K,Stoch_D,ADX,MACD,MACD_Signal,BB_upper,BB_middle,BB_lower,ATR,MFI,OBV,VWAP
2025-07-15 10:52:00-04:00,85.60009765625,85.658203125,85.5250015258789,85.55000305175781,369524,0.0,0.0,0.0,85.90639533996583,85.89149144540622,86.04901229858399,86.00491222719836,31.65245097577474,4.386234958707553,17.11319180476482,24.102513292926318,-0.10003925231939093,-0.07243804565482798,86.19168283737802,85.90639533996583,85.62110784255363,0.14902098895647184,46.7404916540671,4934720,85.81709216063544
2025-07-15 10:53:00-04:00,85.55000305175781,85.63510131835938,85.52179718017578,85.55000305175781,203929,0.0,0.0,0.0,85.88139533996582,85.85896874124923,86.0460124206543,85.9870726516909,31.65245097577474,5.391020312932907,3.2727183557138226,24.960714036143536,-0.11460355291652036,-0.08087114710716646,86.19788769978089,85.88139533996582,85.56490298015075,0.1464697853298377,40.895163206734686,5138649,85.78966789576347
2025-07-15 10:54:00-04:00,85.57990264892578,85.5999984741211,85.41000366210938,85.58999633789062,346982,0.0,0.0,0.0,85.85789527893067,85.83335232188175,86.04475631713868,85.97150103154186,34.379852078439285,28.345548480115344,12.707601250585263,26.26885749644964,-0.12151795873083415,-0.08900050943190001,86.1873817392428,85.85789527893067,85.52840881861854,0.1495787158071149,38.1820390624773,5485631,85.7526725193572
2025-07-15 10:55:00-04:00,85.5999984741211,85.5999984741211,85.481201171875,85.50499725341797,307612,0.0,0.0,0.0,85.8296401977539,85.80208041059947,86.04005630493164,85.95320676573309,31.50256118429644,14.959750090111738,16.232106294386657,27.483562138162455,-0.13233096194805682,-0.09766659993513138,86.17787755783925,85.8296401977539,85.48140283766855,0.1473800434098991,30.48259688698235,5178019,85.71919810625349
2025-07-15 10:56:00-04:00,85.5,85.5,85.38999938964844,85.38999938964844,195370,0.0,0.0,0.0,85.79664001464843,85.76283459908034,86.02965621948242,85.93112020196506,28.078694209323018,0.0,14.435099523409022,28.999848764465657,-0.14846826172723127,-0.10782693229355136,86.17855369752012,85.79664001464843,85.41472633177675,0.14506703057844428,26.248593674342587,4982649,85.69344525488013
2025-07-15 10:57:00-04:00,85.38999938964844,85.55999755859375,85.38500213623047,85.44979858398438,146509,0.0,0.0,0.0,85.76763496398925,85.73302164526167,86.01806411743163,85.91224484439718,32.204977774284174,9.817702613661321,8.259150901257682,29.73241376863013,-0.15464919321145487,-0.11719138447713207,86.16218620064582,85.76763496398925,85.37308372733268,0.14720477284878977,32.15453389450887,5129158,85.67582729383798
2025-07-15 10:58:00-04:00,85.44999694824219,85.44999694824219,85.3134994506836,85.34500122070312,208565,0.0,0.0,0.0,85.73488006591796,85.69606731911324,86.00476409912109,85.88999999640917,29.058567093199017,4.306469612741059,4.708057408800788,30.740019978393637,-0.1660893230040159,-0.12697097218250886,86.15475514091807,85.73488006591796,85.31500499091786,0.14643996747091864,25.802734662594432,4920593,85.64826610182332
2025-07-15 10:59:00-04:00,85.34010314941406,85.38500213623047,85.30999755859375,85.34190368652344,142208,0.0,0.0,0.0,85.70247535705566,85.66233744934277,85.99113220214844,85.86850602347249,28.968478764879265,4.340966181569059,6.1550461359904745,31.691554641710724,-0.1734067285822789,-0.13625812346246288,86.13832382473316,85.70247535705566,85.26662688937816,0.14133743962561865,19.406754390822996,4778385,85.61829663976626
2025-07-15 11:00:00-04:00,85.3499984741211,85.53690338134766,85.3499984741211,85.41000366210938,238713,0.0,0.0,0.0,85.68050041198731,85.63830566008244,85.97843231201172,85.85052553871316,33.82581812030442,13.606261288380495,7.417899027563533,30.967494795717222,-0.17173111691072052,-0.14335272215211442,86.12862632344208,85.68050041198731,85.23237450053254,0.14517045785409008,21.538659929593592,5017098,85.58732566030363
2025-07-15 11:01:00-04:00,85.41000366210938,85.57830047607422,85.375,85.48999786376953,166426,0.0,0.0,0.0,85.65700035095215,85.62418110805264,85.96543228149415,85.83638719851929,39.09447880931083,24.657462663169007,14.201563377706185,29.914497825212496,-0.16207996214205878,-0.1470981701501033,86.09316793759038,85.65700035095215,85.22083276431391,0.1493226020126707,21.13042485041528,5183524,85.56034373797843
2025-07-15 11:02:00-04:00,85.48500061035156,85.59480285644531,85.48500061035156,85.58000183105469,168942,0.0,0.0,0.0,85.64025039672852,85.61997355786237,85.95083236694336,85.82633287038342,44.45317029556438,36.986716553619765,25.08348016838975,28.78335020694973,-0.1454916473445138,-0.1467768655889854,86.06095553802929,85.64025039672852,85.21954525542775,0.1464997194470335,23.329694358742174,5352466,85.54959873333007
2025-07-15 11:03:00-04:00,85.56999969482422,85.62000274658203,85.51000213623047,85.5199966430664,179890,0.0,0.0,0.0,85.63175010681152,85.61045194692942,85.93533233642579,85.81431968499845,41.81189441062032,28.76686558740842,30.13701493473239,27.492747004947027,-0.1356238185837526,-0.14454625618793884,86.05495329213302,85.63175010681152,85.20854692149003,0.1438926402259284,22.544076280858533,5172576,85.54096864652361
2025-07-15 11:04:00-04:00,85.52999877929688,85.56500244140625,85.48999786376953,85.51000213623047,109738,0.0,0.0,0.0,85.61725006103515,85.60088529829143,85.92003234863282,85.80238566347815,41.37097016110553,35.088541178675165,33.61404110656778,26.45112752381447,-0.12714432572865064,-0.1410658700960812,86.03625201058634,85.61725006103515,85.19824811148396,0.13897206432669915,22.827714624055233,5062838,85.52211546894527
2025-07-15 11:05:00-04:00,85.51000213623047,85.5999984741211,85.5,85.55999755859375,116053,0.0,0.0,0.0,85.60034484863282,85.59699122784404,85.90449432373048,85.79288024760032,44.52259032268572,71.79666958808063,45.2173587847214,25.126875256705322,-0.11506367141457474,-0.13586543035977994,85.99946828581417,85.60034484863282,85.20122141145146,0.1361882364548702,28.841230220379202,5178891,85.50062547529592
2025-07-15 11:06:00-04:00,85.6052017211914,85.62650299072266,85.6052017211914,85.62000274658203,98613,0.0,0.0,0.0,85.5843448638916,85.59918280105718,85.88899841308594,85.78610073775647,48.12677979527051,95.35576832817047,67.41365969830876,23.628599837177493,-0.09950076575731259,-0.12859249743928647,85.95214827685187,85.5843448638916,85.21654145093133,0.1312108932887299,35.57060453051068,5277504,85.49416244662932
2025-07-15 11:07:00-04:00,85.62999725341797,85.63999938964844,85.56510162353516,85.5999984741211,102739,0.0,0.0,0.0,85.56959495544433,85.59926048420613,85.87439834594727,85.77880260977078,47.02983804640675,87.87857770379618,85.01033854001575,22.60519458421835,-0.08776947661237955,-0.12042789327390509,85.90894317322389,85.56959495544433,85.23024673766477,0.12718852706191214,36.994930866641404,5174765,85.49249869145464
2025-07-15 11:08:00-04:00,85.62000274658203,85.77989959716797,85.60990142822266,85.75520324707031,206506,0.0,0.0,0.0,85.56060523986817,85.61411217590748,85.86610244750976,85.77787714456684,55.50380280347762,94.74436200094169,92.65956934430278,21.637504452557103,-0.06519706617395116,-0.1093817278539143,85.86885875253589,85.56060523986817,85.25235172720045,0.13095371248940949,47.83442894990742,5381271,85.50580731117594
2025-07-15 11:09:00-04:00,85.7499008178711,85.75,85.66999816894531,85.68000030517578,119117,0.0,0.0,0.0,85.54685516357422,85.6203872358378,85.85533447265625,85.77403883713976,51.22745905291945,78.74040038317287,87.1211133626369,20.738935044585954,-0.05276823779158235,-0.09805902984144792,85.80377007512217,85.54685516357422,85.28994025202627,0.12768595289195167,51.92955955066164,5262154,85.51311824540656
2025-07-15 11:10:00-04:00,85.66999816894531,85.72000122070312,85.64289855957031,85.70890045166016,94477,0.0,0.0,0.0,85.53830032348633,85.62881706591611,85.84397644042969,85.77148439065036,52.73456379477554,84.89064960789726,86.12513733067061,19.621300259701965,-0.04012377950701307,-0.08647197977456095,85.75913405119353,85.53830032348633,85.31746659577912,0.12407286062344172,54.416059796198404,5356631,85.5291573874719
2025-07-15 11:11:00-04:00,85.72000122070312,85.83000183105469,85.68000030517578,85.79499816894531,136668,0.0,0.0,0.0,85.54754028320312,85.64464383763317,85.8336784362793,85.77240649960311,56.99776079274108,93.26858182458406,85.63321060521805,19.51324967984551,-0.022891707625916524,-0.07375592534483207,85.79365184619188,85.54754028320312,85.30142872021436,0.1259249081416892,54.212074516596154,5493299,85.54931255818035
2025-07-15 11:12:00-04:00,85.79199981689453,85.8550033569336,85.76499938964844,85.83809661865234,130166,0.0,0.0,0.0,85.56194496154785,85.66306791201595,85.8244383239746,85.77498258270309,58.99172749048521,96.89787919087283,91.68570354111806,19.60290215542911,-0.005691869478894773,-0.06014311417164461,85.83875591901169,85.56194496154785,85.28513400408401,0.12335912665193684,62.795325455120974,5623465,85.5854545257844
2025-07-15 11:13:00-04:00,85.83000183105469,85.86499786376953,85.80999755859375,85.83999633789062,91913,0.0,0.0,0.0,85.57644462585449,85.67991823828972,85.8149382019043,85.77753214173005,59.08179245588764,95.14532902728808,95.10393001424832,19.764192968540637,0.008000196353066258,-0.04651445206670244,85.87846670592043,85.57644462585449,85.27442254578855,0.11847635368935429,69.0864997933192,5715378,85.61471374535195
2025-07-15 11:14:00-04:00,85.83000183105469,85.83000183105469,85.63999938964844,85.63999938964844,157226,0.0,0.0,0.0,85.57894477844238,85.67611644318102,85.8031381225586,85.77213870047194,47.303196330958635,54.08174386920981,82.04165069579024,18.54626795521177,0.0026822555200141096,-0.03667511054935913,85.88219953209986,85.57894477844238,85.2756900247849,0.12429925330027095,59.3814660230897,5558152,85.64531168212544
2025-07-15 11:15:00-04:00,85.6500015258789,85.72850036621094,85.63999938964844,85.70999908447266,97634,0.0,0.0,0.0,85.58919486999511,85.67934336139926,85.79213806152343,85.7697018527857,50.98630689489522,59.21055273355151,69.4792085433498,17.41533758569211,0.004069231884400892,-0.028526242062607128,85.89560078874158,85.58919486999511,85.28278895124865,0.12174223353328731,52.44914410947428,5655786,85.66297714857764
2025-07-15 11:16:00-04:00,85.69999694824219,85.75,85.6050033569336,85.7020034790039,292275,0.0,0.0,0.0,85.60479507446288,85.6815014678378,85.78497817993164,85.76704701459819,50.5516905457866,56.534830729166664,56.60904244397599,16.684387997695293,0.0044716951879593125,-0.021926654612493844,85.9006337299836,85.60479507446288,85.30895641894217,0.12340326278565295,40.36794793030952,5363511,85.67599652751804
2025-07-15 11:17:00-04:00,85.70999908447266,85.77999877929688,85.66000366210938,85.76490020751953,116034,0.0,0.0,0.0,85.62055015563965,85.68944420495036,85.77707611083984,85.7669628260853,53.8819982985461,73.30729166666667,63.01755837646161,15.694216093131871,0.009753458795259462,-0.015590631930943184,85.9152526634044,85.62055015563965,85.3258476478749,0.1231598238143563,47.95029247790246,5479545,85.69178334256135
2025-07-15 11:18:00-04:00,85.79000091552734,85.80000305175781,85.7249984741211,85.7300033569336,117293,0.0,0.0,0.0,85.63980026245117,85.69330698132973,85.76857620239258,85.76551343513817,51.797578277972455,63.01498714491754,64.28570318025028,14.58009271274743,0.010996647799316861,-0.010273175984891176,85.90920304487848,85.63980026245117,85.37039748002387,0.11972016337309647,54.00291488631859,5362252,85.70547336678197
2025-07-15 11:19:00-04:00,85.72000122070312,85.79100036621094,85.68000030517578,85.77999877929688,99533,0.0,0.0,0.0,85.66170501708984,85.70156334304089,85.76007614135742,85.76608148785027,54.51252943354587,71.65716902411722,69.32648261190047,13.99174371016304,0.015833577175627056,-0.0050518253527875295,85.90011902026853,85.66170501708984,85.42329101391115,0.11909729892038645,48.2481259365292,5461785,85.71736540040821
2025-07-15 11:20:00-04:00,85.76000213623047,85.83999633789062,85.73999786376953,85.74500274658203,123185,0.0,0.0,0.0,85.67845497131347,85.70570042909242,85.75097412109375,85.76525487054563,52.29226907277676,59.98778874529358,64.8866483047761,13.072082054045444,0.016651048268997215,-0.0007112506284305802,85.88925340815211,85.67845497131347,85.46765653447483,0.1177330971490084,48.92818926581984,5338600,85.72637111846694
2025-07-15 11:21:00-04:00,85.73780059814453,85.80999755859375,85.69999694824219,85.80999755859375,161778,0.0,0.0,0.0,85.69445495605468,85.71563348904492,85.74217407226563,85.76700948576321,55.88587003600803,78.84558952990199,70.16351576643758,12.478186420111243,0.02228653286707072,0.0038883060706696795,85.89387776594272,85.69445495605468,85.49503214616665,0.11718077666347655,47.43628924187885,5500378,85.73686889417753
2025-07-15 11:22:00-04:00,85.80999755859375,85.89990234375,85.80139923095703,85.86990356445312,134583,0.0,0.0,0.0,85.70895004272461,85.73032587717903,85.73917221069335,85.77104454767262,58.95475295419736,89.82743900861512,76.22027242793689,12.169489878622656,0.031226647673520347,0.009355974391239814,85.91502179291538,85.70895004272461,85.50287829253384,0.11584665781558313,45.4236795859052,5634961,85.74792331487687
2025-07-15 11:23:00-04:00,85.86000061035156,85.98999786376953,85.8499984741211,85.9800033569336,165320,0.0,0.0,0.0,85.73195037841796,85.7541046847747,85.73777221679687,85.7792390107809,63.92230276221054,97.40398715865403,88.69233856572372,12.65313538036646,0.046658041321762767,0.016816387777344406,85.95081747699356,85.73195037841796,85.51308327984236,0.1175718529465013,52.95576792459352,5800281,85.7674545884396
2025-07-15 11:24:00-04:00,85.97270202636719,86.01499938964844,85.93000030517578,85.93000030517578,469964,0.0,0.0,0.0,85.75295028686523,85.77085664862243,85.73517227172852,85.78515121840422,60.34997619658081,79.26831537617001,88.83324718114638,13.298516786551906,0.054227601546159576,0.02429863053110744,85.96302496995541,85.75295028686523,85.54287560377504,0.11524522662694094,64.79038180469352,5330317,85.80973236394135
2025-07-15 11:25:00-04:00,85.92500305175781,85.98999786376953,85.9000015258789,85.94999694824219,132151,0.0,0.0,0.0,85.77245025634765,85.7879176295386,85.7327702331543,85.79161575682924,61.28185315047905,84.14559258638977,86.93929837373794,13.533021693348626,0.06113536411419318,0.03166597724772459,85.97964510068178,85.77245025634765,85.56525541201353,0.11344173457434693,58.943486486369295,5462468,85.82010946389521
2025-07-15 11:26:00-04:00,85.95999908447266,85.98999786376953,85.91100311279297,85.9749984741211,97628,0.0,0.0,0.0,85.7902000427246,85.80573485283217,85.73127014160156,85.79880723593874,62.46951657312198,90.2435847336199,84.55249756539322,13.750776249659866,0.06784515321493245,0.03890181244116617,86.00286548728674,85.7902000427246,85.57753459816247,0.11098123574593376,58.354399106813226,5560096,85.82614698065295
2025-07-15 11:27:00-04:00,85.97010040283203,86.05000305175781,85.95999908447266,86.04000091552734,143535,0.0,0.0,0.0,85.81220016479492,85.82804590642219,85.73147216796875,85.80826581160888,65.43794267432428,97.7523273955458,90.71383490518515,14.481602344783488,0.07751432628963073,0.04662431521085908,86.03250753574993,85.81220016479492,85.5918927938399,0.1094828594273068,59.291200967900195,5703631,85.83750962274513
2025-07-15 11:28:00-04:00,86.04000091552734,86.08000183105469,86.01000213623047,86.05000305175781,171494,0.0,0.0,0.0,85.82694015502929,85.84918468216844,85.73247024536133,85.81774570337942,65.88507318670366,93.68444722851315,93.8934531192263,15.407761234986376,0.08500442630342775,0.05430033742937281,86.06844912242433,85.82694015502929,85.58543118763426,0.10666263338422909,66.31030419860753,5875125,85.86203829003854
2025-07-15 11:29:00-04:00,86.05500030517578,86.12999725341797,86.04010009765625,86.0999984741211,105375,0.0,0.0,0.0,85.84794006347656,85.87307170997346,85.73467025756835,85.82881443948693,68.1061511941812,94.28588036970297,95.24088499792065,16.659713674104815,0.0938922656901724,0.062218723081532736,86.10708577913299,85.84794006347656,85.58879434782013,0.10546509926833549,70.60995806238022,5980500,85.87943848330143
2025-07-15 11:30:00-04:00,86.1050033569336,86.1050033569336,86.02999877929688,86.0999984741211,84774,0.0,0.0,0.0,85.86749496459962,85.89468378274942,85.73968017578125,85.83944910751181,68.1061511941812,93.61719396782624,93.8625071886808,17.66851006460379,0.09978567528730764,0.06973211352268771,86.14038177457009,85.86749496459962,85.59460815462914,0.10328934772322,77.48125079584369,6065274,85.91406276184593
2025-07-15 11:31:00-04:00,86.0999984741211,86.11000061035156,85.98999786376953,86.002197265625,123456,0.0,0.0,0.0,85.87785491943359,85.90492316207092,85.7405241394043,85.84583138822214,59.34103230210615,71.59981011155946,86.50096148302957,18.001921882359444,0.09546405449007977,0.07487850171616613,86.1546502974721,85.87785491943359,85.60105954139507,0.1044831619274208,71.76124365630972,5941818,85.93077403298712
2025-07-15 11:32:00-04:00,86.00090026855469,86.00090026855469,85.87000274658203,85.87999725341797,136283,0.0,0.0,0.0,85.87994995117188,85.90254926600873,85.73982406616211,85.84717122607296,50.581603663281214,44.444067681665594,69.88702392035043,16.803047106607025,0.08124211067527654,0.07615122350798821,86.15614353924792,85.87994995117188,85.60375636309584,0.10646254457853137,65.67382770234026,5805535,85.93967381298704
2025-07-15 11:33:00-04:00,85.875,85.89749908447266,85.81999969482422,85.83000183105469,197862,0.0,0.0,0.0,85.87945022583008,85.8956399864893,85.74262405395508,85.8464979164644,47.492787788728165,30.233672220152233,48.75918333779243,16.03567037707049,0.0651854872623403,0.07395807625885864,86.15596714012368,85.87945022583008,85.60293331153649,0.10439374779781038,62.8001240656413,5607673,85.94009107936752
2025-07-15 11:34:00-04:00,85.82499694824219,85.89969635009766,85.80000305175781,85.87999725341797,111727,0.0,0.0,0.0,85.89145011901856,85.89415020238727,85.74422393798828,85.84781161595276,50.73276740375919,41.86050637852416,38.84608209344733,15.52464000729076,0.05585089591920678,0.07033664019092828,86.1452577891204,85.89145011901856,85.63764244891672,0.10405800140795562,62.61170738701231,5719400,85.94517944824857
2025-07-15 11:35:00-04:00,85.87000274658203,85.9000015258789,85.83499908447266,85.87999725341797,87266,0.0,0.0,0.0,85.89995002746582,85.89280230248542,85.74386184692383,85.84907379781416,50.73276740375919,24.241093103368552,32.11175723401498,15.04627462339693,0.047900992206848514,0.06584951059411233,86.13988893149475,85.89995002746582,85.66001112343689,0.10126831855069095,68.7962308542158,5806666,85.95507393423914
2025-07-15 11:36:00-04:00,85.87999725341797,85.94120025634766,85.86329650878906,85.87000274658203,65473,0.0,0.0,0.0,85.90834999084473,85.89063091620892,85.74246185302735,85.84989454090311,50.017211958007906,21.21240145192241,29.10466697793837,14.081805603558058,0.0403292723175781,0.060745462938805485,86.13113069208342,85.90834999084473,85.68556928960604,0.09959942062268401,67.76717241286592,5741193,85.95938854503784
2025-07-15 11:37:00-04:00,85.87999725341797,86.00920104980469,85.83999633789062,85.99189758300781,113790,0.0,0.0,0.0,85.91969985961914,85.90027536066597,85.74439987182618,85.85546328765231,57.829406872883894,58.15087970776594,34.534791421018966,13.736852783531562,0.043661224913307706,0.05732861533370593,86.13509817605558,85.91969985961914,85.70430154318271,0.10457122714349676,66.9536268423107,5854983,85.9602701895782
2025-07-15 11:38:00-04:00,85.9999008178711,86.02330017089844,85.94999694824219,85.95999908447266,68051,0.0,0.0,0.0,85.93119964599609,85.90596333436184,85.74489990234375,85.85956273066488,55.38962697281457,48.48449818509699,42.615926448261774,13.56685252833401,0.04322955569732301,0.05450880340642934,86.12867194090177,85.93119964599609,85.73372735109041,0.10233779825155057,58.84999335661703,5786932,85.96155206414056
2025-07-15 11:39:00-04:00,85.95500183105469,86.02999877929688,85.91000366210938,86.00689697265625,83942,0.0,0.0,0.0,85.94254455566406,85.91557606181846,85.74593780517579,85.8653405440763,58.1829612779557,62.69622916329503,56.44386901871932,12.882814825960038,0.046139850888096134,0.052835012902762706,86.1297721070244,85.94254455566406,85.75531700430372,0.1035990353184041,65.91027641071682,5870874,85.96388373630332
2025-07-15 11:40:00-04:00,85.9906997680664,86.00029754638672,85.94999694824219,85.95999908447266,59133,0.0,0.0,0.0,85.95329437255859,85.91980682588076,85.74753784179687,85.86905264369969,54.507371911034404,48.48449818509699,53.221741844496336,12.247636959469919,0.044153044348959725,0.051098619192002113,86.11714888297385,85.95329437255859,85.78943986214333,0.1002633916823797,61.25507879941933,5811741,85.96444863241237
2025-07-15 11:41:00-04:00,85.98570251464844,86.03929901123047,85.97000122070312,86.03929901123047,82436,0.0,0.0,0.0,85.96475944519042,85.9311870340093,85.7561198425293,85.87572897183816,59.20076924907008,72.51520125771623,61.23197620203609,12.135205113650468,0.048419181025764146,0.05056273155875453,86.1186914860972,85.96475944519042,85.81082740428364,0.0987660013306249,59.66641850089928,5894177,85.96228299032879
2025-07-15 11:42:00-04:00,86.03500366210938,86.08930206298828,86.03500366210938,86.06990051269531,101680,0.0,0.0,0.0,85.97475929260254,85.9443978415032,85.76651779174804,85.88334354206785,60.87810799401045,81.78854645920514,67.59608196733944,12.590266982785339,0.053650955678293144,0.051180376382662256,86.12872840189976,85.97475929260254,85.82079018330532,0.09558974415550213,57.683763492269705,5995857,85.95943033327327
2025-07-15 11:43:00-04:00,86.05999755859375,86.13999938964844,86.05000305175781,86.13999938964844,96778,0.0,0.0,0.0,85.98275909423828,85.96302656037417,85.77831771850586,85.89340847726709,64.48048256950659,100.0,84.76791590564045,13.52143154699189,0.0627304507250841,0.05349039125114663,86.15277632043943,85.98275909423828,85.81274186803712,0.09519021513658234,57.42652257490075,6092635,85.96000354334693
2025-07-15 11:44:00-04:00,86.12999725341797,86.13999938964844,86.04000091552734,86.04080200195312,65564,0.0,0.0,0.0,85.98829917907715,85.97043374528646,85.78733383178711,85.89918861549008,56.54558092871555,70.82398348442689,84.20417664787733,14.22253733548976,0.061215956364662816,0.05503550427384987,86.15829972292208,85.98829917907715,85.81829863523221,0.09553366220690458,58.219461214122,6027071,85.95814955860119
2025-07-15 11:45:00-04:00,86.04229736328125,86.06999969482422,86.0199966430664,86.06999969482422,75696,0.0,0.0,0.0,85.99429931640626,85.979916216671,85.79863388061523,85.90588708918946,58.176985175146726,79.41163270801543,83.41187206414745,14.540792407069095,0.06166092965759162,0.05636058935059823,86.16691959619104,85.99429931640626,85.82167903662148,0.09228147574625514,60.28687653624178,6102767,85.95653898650738
2025-07-15 11:46:00-04:00,86.06999969482422,86.11100006103516,86.05999755859375,86.08499908447266,138171,0.0,0.0,0.0,85.99979934692382,85.98992410884259,85.81253387451171,85.9129110890045,59.02797583774879,83.82326541603088,78.0196272028244,15.283340213085042,0.06250339930738846,0.05758915134195628,86.17656909754047,85.99979934692382,85.82302959630718,0.08933297765305166,70.45702297445686,6240938,85.97374665020486
2025-07-15 11:47:00-04:00,86.08529663085938,86.12999725341797,86.04019927978516,86.125,86766,0.0,0.0,0.0,86.00404930114746,86.002788479429,85.82603790283203,85.9212283012004,61.29008079492054,95.58836729198457,86.27442180534361,15.629451910940451,0.06564212064992603,0.05919974520355023,86.18840521716851,86.00404930114746,85.81969338512641,0.089366191651606,83.78696257592568,6327704,86.00242918247959
2025-07-15 11:48:00-04:00,86.12999725341797,86.19000244140625,86.0999984741211,86.18499755859375,123593,0.0,0.0,0.0,86.01079902648925,86.02014172506374,85.84283782958984,85.9315721936472,64.45961732449275,98.5901871870366,92.66727329835068,16.587431327830828,0.07213930448816086,0.06178765706047236,86.21062638582409,86.01079902648925,85.81097166715442,0.08941174705400246,83.94633693388583,6451297,86.03062110902368
2025-07-15 11:49:00-04:00,86.19499969482422,86.21499633789062,86.15499877929688,86.1698989868164,136384,0.0,0.0,0.0,86.01429405212403,86.03440432142114,85.8593977355957,85.94091834239893,63.06029908322984,87.97403971354167,94.05086473085429,17.718582775225816,0.07520314587789301,0.06447075482395649,86.2225087583905,86.01429405212403,85.80607934585755,0.08731073359255584,84.55881910587101,6314913,86.05701077511709
2025-07-15 11:50:00-04:00,86.16300201416016,86.18000030517578,86.12010192871094,86.18000030517578,123597,0.0,0.0,0.0,86.01829414367675,86.04827060558824,85.87479766845703,85.95029410564509,63.62916371612485,90.667724609375,92.41065050331775,18.136338120931164,0.07755237867769438,0.06708707959470407,86.23580741648104,86.01829414367675,85.80078087087247,0.08535270808343355,76.09717307829307,6438510,86.07439806615344
2025-07-15 11:51:00-04:00,86.18499755859375,86.19499969482422,86.08999633789062,86.11000061035156,119335,0.0,0.0,0.0,86.02368431091308,86.05414965366094,85.88719772338867,85.95655710582966,57.07030164183744,65.57434460676406,81.4053696432269,18.007917636151888,0.07292513665534273,0.0682546910068318,86.24465037514936,86.02368431091308,85.8027182466768,0.08675632585844499,67.42727198565731,6319175,86.09006673945618
2025-07-15 11:52:00-04:00,86.10070037841797,86.10070037841797,86.00070190429688,86.04499816894531,137774,0.0,0.0,0.0,86.03193435668945,86.05327808368803,85.89649765014649,85.96002538281459,51.73704917119458,44.261556934160495,66.83454205009984,16.86292773402085,0.0632833689569452,0.0672604265968545,86.24292111109204,86.03193435668945,85.82094760228685,0.0883664958724623,59.39092112888539,6181401,86.09143428791857
2025-07-15 11:53:00-04:00,86.04000091552734,86.06749725341797,85.97000122070312,85.9718017578125,74042,0.0,0.0,0.0,86.03902435302734,86.04551843360464,85.9055337524414,85.96048720144196,46.47073984325206,8.22824897794668,39.35471683962374,16.185393404679854,0.04916906951362421,0.06364215518020844,86.2310716785717,86.03902435302734,85.84697702748299,0.08901860564691812,53.903581561572196,6107359,86.09327849567661
2025-07-15 11:54:00-04:00,85.95999908447266,86.01000213623047,85.94000244140625,85.97010040283203,88830,0.0,0.0,0.0,86.04352951049805,86.03833576400724,85.91473571777344,85.96086418973178,46.35263465771327,10.944956164687603,21.14492069226493,15.918730269824035,0.03741480579732581,0.058396685303631915,86.22434203211495,86.04352951049805,85.86271698888115,0.0876601120167253,52.80151441000531,6018529,86.09095706112119
2025-07-15 11:55:00-04:00,85.97000122070312,85.97000122070312,85.9000015258789,85.91500091552734,76084,0.0,0.0,0.0,86.04527969360352,86.02658958796155,85.9218357849121,85.95906562995906,42.57850279311754,4.761789425242813,7.978331522625699,16.127222969217165,0.02338384457310383,0.0513941171575263,86.22031190644944,86.04527969360352,85.8702474807576,0.08640573808361099,47.33335351014393,5942445,86.08665719077511
2025-07-15 11:56:00-04:00,85.91000366210938,85.9749984741211,85.8550033569336,85.95989990234375,103757,0.0,0.0,0.0,86.04977455139161,86.0202381893313,85.92863372802735,85.95909834652316,46.40779031179057,29.138497403835967,14.948414331255462,16.79149043798795,0.015706129233805655,0.04425651957278218,86.21061298170996,86.04977455139161,85.88893612107326,0.08880497944817449,47.40305722561392,6046202,86.07695796951438
2025-07-15 11:57:00-04:00,85.9552993774414,85.9749984741211,85.93000030517578,85.9749984741211,83680,0.0,0.0,0.0,86.04892959594727,86.01592964502557,85.93613372802734,85.95972188093877,47.67155240763417,33.332626894140084,22.410971241072957,17.408310230417964,0.010716282437570612,0.037548472145739864,86.21114700722299,86.04892959594727,85.88671218467155,0.08567592155511292,46.91681176813375,6129882,86.06789834151942
2025-07-15 11:58:00-04:00,85.9800033569336,86.0199966430664,85.96499633789062,85.9800033569336,52249,0.0,0.0,0.0,86.04992980957032,86.0125080937787,85.94062973022461,85.96051723293857,48.10837357263968,34.72289922644908,32.39800784147504,17.2100980104975,0.007083985343655286,0.03145557478532295,86.21017626014728,86.04992980957032,85.88968335899335,0.08348480609944638,51.034858868459686,6182131,86.06470731062176
2025-07-15 11:59:00-04:00,85.97000122070312,86.0,85.97000122070312,85.9749984741211,35817,0.0,0.0,0.0,86.04833488464355,86.00893574904941,85.94652969360351,85.96108512474966,47.679741760983504,33.332626894140084,33.79605100490975,17.026043806285642,0.003758189443502147,0.025916097716958793,86.21088126502865,86.04833488464355,85.88578850425846,0.07966437561354843,52.510505163498465,6146314,86.06317608979985
2025-07-15 12:00:00-04:00,85.9800033569336,86.04000091552734,85.95800018310547,86.01499938964844,104278,0.0,0.0,0.0,86.05108489990235,86.00951323863028,85.95265167236329,85.96319940964766,51.406271964730145,44.44420896471336,37.49991169510084,16.187887616830047,0.004300636749619002,0.021593005523490836,86.20936529593276,86.05108489990235,85.89280450387194,0.07983125824271461,51.31099432114475,6250592,86.05634395465393
