Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,SMA_50,EMA_50,RSI,Stoch_K,Stoch_D,ADX,MACD,MACD_Signal,BB_upper,BB_middle,BB_lower,ATR,MFI,OBV,VWAP
2025-07-16 02:59:00+00:00,117289.0703125,117289.0703125,117289.0703125,117289.0703125,0,0.0,0.0,117208.863671875,117261.83389787373,117383.8571875,117369.35468631372,50.98434060077438,86.86690477215026,83.54346859446046,20.204784533325398,-22.233240408619167,-46.8780607019727,117330.22204860338,117208.863671875,117087.50529514664,27.64361183433446,94.46612425815022,5535440896,117250.81830295801
2025-07-16 03:00:00+00:00,117333.3125,117333.3125,117333.3125,117333.3125,0,0.0,0.0,117215.991015625,117268.64138379051,117377.60609375,117367.9412672426,56.35746349484818,100.0,89.0916132363699,19.669486878282846,-14.45109808529378,-40.39266817863692,117348.49253935444,117215.991015625,117083.48949189555,28.829224381882,94.46612425815022,5535440896,117250.81830295801
2025-07-16 03:02:00+00:00,117426.0546875,117426.0546875,117426.0546875,117426.0546875,0,0.0,0.0,117226.730859375,117283.63312700094,117373.65859375,117370.22022489975,65.01507826935025,100.0,95.62230159071676,20.40924276269347,-0.7910559734591516,-32.472345737601366,117387.71578233826,117226.730859375,117065.74593641175,33.39443603317614,94.46612425815022,5535440896,117250.81830295801
2025-07-16 03:03:00+00:00,117477.28125,117477.28125,117477.28125,117477.28125,0,0.0,0.0,117245.212890625,117302.0758053818,117369.08109375,117374.4186964723,68.70765056670876,100.0,100.0,21.62368284603632,14.006720535529894,-23.176532482975116,117430.33016796225,117245.212890625,117060.09561328775,34.66815935223499,94.46612425815022,5535440896,117250.81830295801
2025-07-16 03:05:00+00:00,117445.2421875,117445.2421875,117445.2421875,117445.2421875,966385664,0.0,0.0,117259.153125,117315.71069891687,117363.01640625,117377.19608827731,64.14732429781606,89.22660642042767,96.40886880680922,22.09994037807193,22.884976683184505,-13.964230649743193,117459.78292667233,117259.153125,117058.52332332767,34.48036671993249,66.36806665606193,4569055232,117308.58056187967
2025-07-16 03:06:00+00:00,117462.8125,117462.8125,117462.8125,117462.8125,19283968,0.0,0.0,117271.759765625,117329.72039425813,117357.485625,117380.55359461938,65.49970209428342,94.75962762796752,94.66207801613173,22.735379724966492,30.981698289659107,-4.975044861862734,117489.57184321519,117271.759765625,117053.94768803481,33.27250570422303,66.19027515343902,4588339200,117310.9496661006
2025-07-16 03:07:00+00:00,117473.90625,117473.90625,117473.90625,117473.90625,0,0.0,0.0,117286.214453125,117343.45238051924,117352.22328125,117384.21448306569,66.3624509179511,98.73517786561264,94.2404706380026,23.44868276885131,37.85718731705856,3.591401573921525,117517.01095225435,117286.214453125,117055.41795399564,31.6883088682071,56.03058361043565,4588339200,117343.9753089193
2025-07-16 03:09:00+00:00,117454.234375,117454.234375,117454.234375,117454.234375,0,0.0,0.0,117302.358203125,117354.00304666028,117346.8040625,117386.96036118075,63.33779128688419,90.42145593869732,94.63875381075916,23.678963842367285,41.24327914972673,11.121777089082567,117532.7375883557,117302.358203125,117071.9788178943,30.829992163335163,56.03058361043565,4588339200,117343.9753089193
2025-07-16 03:11:00+00:00,117360.2578125,117360.2578125,117360.2578125,117360.2578125,0,0.0,0.0,117313.6328125,117354.59873864501,117340.87203125,117385.91320240896,51.30711210414642,41.469990622069396,76.87554147545978,22.17420606885252,35.92948538160999,16.083318747588052,117531.85108024513,117313.6328125,117095.41454475487,35.34046147309694,52.054044416864045,4588339200,117353.6893839355
2025-07-16 03:12:00+00:00,117341.21875,117341.21875,117341.21875,117341.21875,0,0.0,0.0,117323.575,117353.32445401217,117337.563125,117384.16047878508,49.26546577583868,31.947483588621445,54.61297671646272,20.695389671210386,29.83801820849476,18.834258639769395,117527.31545530929,117323.575,117119.8345446907,34.17607583216144,52.054044416864045,4588339200,117353.6893839355
2025-07-16 03:13:00+00:00,117299.8984375,117299.8984375,117299.8984375,117299.8984375,2358337536,0.0,0.0,117331.5359375,117348.2362619634,117333.6796875,117380.8560850092,45.07341860161811,11.28086902156924,28.23278107742003,19.92104487498588,21.42925953201484,19.353258818218485,117517.7579659542,117331.5359375,117145.3139090458,34.68637845129276,26.314371130349016,2230001664,117327.57493147328
2025-07-16 03:14:00+00:00,117259.1171875,117259.1171875,117259.1171875,117259.1171875,0,0.0,0.0,117335.497265625,117339.74873106212,117328.72171875,117376.08201059708,41.33503788800058,0.0,14.40945087006356,19.736046995706285,11.343787525882362,17.751364559751263,117511.75137283732,117335.497265625,117159.24315841269,35.121726419057566,0.5772351857590508,2230001664,117342.83805383714
2025-07-16 03:15:00+00:00,117263.5078125,117263.5078125,117263.5078125,117263.5078125,0,0.0,0.0,117338.613671875,117332.48769119906,117322.8725,117371.6673361619,41.893811532076924,2.0125335720680395,4.431134197879093,19.48443907130603,3.6630397999688284,14.933699607794777,117507.29952270762,117338.613671875,117169.9278210424,32.92664774626774,0.5772620396042214,2230001664,117342.84085320238
2025-07-16 03:16:00+00:00,117327.703125,117327.703125,117327.703125,117327.703125,0,0.0,0.0,117344.4765625,117332.03201822772,117319.42125,117369.94324944967,49.4717796818704,31.43777976723366,11.1501044464339,18.16824208855623,2.7246095041627996,12.49188158706838,117502.76681697843,117344.4765625,117186.18630802157,35.16012380010576,0.5772620396042214,2230001664,117342.84085320238
2025-07-16 03:17:00+00:00,117376.7421875,117376.7421875,117376.7421875,117376.7421875,0,0.0,0.0,117351.480078125,117336.29012958698,117316.82515625,117370.20987447126,54.367617843255665,53.91584601611459,29.122053118472095,17.49436618477653,5.870270417668507,11.167559353188405,117502.28940051702,117351.480078125,117200.67075573296,36.15147656438392,0.5772620396042214,2230001664,117342.84085320238
2025-07-16 03:18:00+00:00,117365.4140625,117365.4140625,117365.4140625,117365.4140625,0,0.0,0.0,117354.105078125,117339.06383748345,117313.98046875,117370.02180341356,53.0879721347595,48.723366159355415,44.69233064756789,16.685822331724996,7.36425380667788,10.4068982438863,117503.96252002302,117354.105078125,117204.24763622697,34.37838002407078,0.5772620396042214,2230001664,117342.84085320238
2025-07-16 03:19:00+00:00,117369.6640625,117369.6640625,117369.6640625,117369.6640625,1156366336,0.0,0.0,117358.46875,117341.97814462788,117311.26796875,117370.00777435814,53.529887139813965,50.671441360787824,51.10355117875261,15.998162281297509,8.789861831610324,10.083490961431105,117504.75924936631,117358.46875,117212.17825063369,32.22635287949429,26.12817104508244,3386368000,117349.7330492007
2025-07-16 03:20:00+00:00,117479.890625,117479.890625,117479.890625,117479.890625,8822784,0.0,0.0,117368.268359375,117355.11266656808,117310.61125,117374.31690575586,63.209751644370115,100.0,66.46493584004774,16.742461652318262,18.59962396703486,11.786717562551857,117519.44140218908,117368.268359375,117217.09531656091,37.79779642381613,26.272870149373745,3395190784,117349.98771812703
2025-07-16 03:22:00+00:00,117468.0078125,117468.0078125,117468.0078125,117468.0078125,0,0.0,0.0,117377.533984375,117365.86458522825,117309.653125,117377.99105896152,61.71723334608634,94.61764393644502,81.76302843241093,17.22038403281822,25.125456848429167,14.45446541972732,117529.30659085835,117377.533984375,117225.76137789164,35.94672614354355,33.446824495151034,3395190784,117324.00480134046
2025-07-16 03:23:00+00:00,117417.875,117417.875,117417.875,117417.875,1113047040,0.0,0.0,117384.560546875,117370.81795806365,117309.3975,117379.55513508068,55.73763981103794,71.90983403517464,88.84249265720655,16.809957006789677,25.952760167507222,16.7541243692833,117530.00915172219,117384.560546875,117239.11194202781,36.96001802614758,25.135646193534484,2282143744,117345.96178729992
2025-07-16 03:24:00+00:00,117420.8359375,117420.8359375,117420.8359375,117420.8359375,0,0.0,0.0,117391.148828125,117375.58157515283,117310.46109375,117381.17399007753,56.00873606003579,73.2509996815174,79.92615921771235,16.467574254379706,26.541374475389603,18.711574390504563,117530.50871716587,117391.148828125,117251.78893908414,34.5315122742799,25.135646193534484,2282143744,117345.96178729992
2025-07-16 03:25:00+00:00,117419.421875,117419.421875,117419.421875,117419.421875,0,0.0,0.0,117395.454296875,117379.75684180493,117311.5990625,117382.67390713331,55.832861560009576,72.61049577125871,72.59044316265025,16.124522913331653,26.587271018899628,20.286713716183577,117532.70550923604,117395.454296875,117258.20308451397,32.16598014754562,25.135646193534484,2282143744,117345.96178729992
2025-07-16 03:26:00+00:00,117423.1484375,117423.1484375,117423.1484375,117423.1484375,6750208,0.0,0.0,117395.308984375,117383.88937472827,117313.74421875,117384.26114361829,56.22299897125457,74.29845359000673,73.38664968092762,15.8617091903128,26.617516646787408,21.552874302304346,117532.43639642451,117395.308984375,117258.1815723255,30.134593172720933,25.244551342284808,2288893952,117346.07399699162
2025-07-16 03:27:00+00:00,117365.84375,117365.84375,117365.84375,117365.84375,1081860096,0.0,0.0,117389.737109375,117382.17074380178,117313.9259375,117383.53889288816,49.04822745985788,48.34212109416469,65.08369015181005,14.86474328092909,21.766565738187637,21.595612589481007,117522.06055216707,117389.737109375,117257.41366658293,32.075314196098006,20.473559814967587,1207033856,117349.809790791
2025-07-16 03:29:00+00:00,117362.84375,117362.84375,117362.84375,117362.84375,0,0.0,0.0,117385.6171875,117380.3300777254,117314.9553125,117382.72731865724,48.697863228446316,46.983261969637994,56.54127888460314,13.989040529368177,17.47859490395058,20.772209052374922,117515.8864713066,117385.6171875,117255.3479036934,29.998506039233863,34.80407796173242,1207033856,117384.77064190118
2025-07-16 03:31:00+00:00,117403.640625,117403.640625,117403.640625,117403.640625,0,0.0,0.0,117382.65859375,117382.55012984679,117316.9846875,117383.54744831775,53.556472455008,64.7615265191176,53.362303194306755,13.4978450206375,17.174338895318215,20.05263502096358,117508.38933303457,117382.65859375,117256.92785446544,30.769818107860015,34.80407796173242,1207033856,117384.77064190118
2025-07-16 03:33:00+00:00,117451.953125,117451.953125,117451.953125,117451.953125,39190528,0.0,0.0,117381.5609375,117389.159938909,117319.131875,117386.23002387393,58.561411237323924,81.64271047227926,64.46249965367828,13.756726497998295,20.594231322800624,20.16095428133099,117504.43696796193,117381.5609375,117258.68490703808,32.02286681444144,35.55465938825921,1246224384,117385.54365669555
2025-07-16 03:34:00+00:00,117474.46875,117474.46875,117474.46875,117474.46875,0,0.0,0.0,117382.57265625,117397.28458758433,117321.37734375,117389.69036607495,60.68764872092388,95.36777466292885,80.5906705514419,14.30086513308682,24.83506036059407,21.09577549718361,117508.12946085993,117382.57265625,117257.01585164008,31.34377811340991,35.55465938825921,1246224384,117385.54365669555
2025-07-16 03:36:00+00:00,117442.7265625,117442.7265625,117442.7265625,117442.7265625,507904,0.0,0.0,117386.69609375,117401.61239471915,117322.28640625,117391.77021691516,56.30167843867701,68.24856494460019,81.75301669326944,14.179576339901102,25.342486269277288,21.945117651602345,117514.44822983272,117386.69609375,117258.94395766727,31.372235926737776,35.54935573019408,1245716480,117385.55218246799
2025-07-16 03:38:00+00:00,117451.6015625,117451.6015625,117451.6015625,117451.6015625,0,0.0,0.0,117392.215234375,117406.37326784113,117323.52953125,117394.11654419299,57.23235106872919,75.83099719663596,79.81577893472168,14.199904341661101,26.159216126296087,22.787937346541096,117521.16356060132,117392.215234375,117263.2669081487,29.765290503399363,35.54935573019408,1245716480,117385.55218246799
2025-07-16 03:39:00+00:00,117459.546875,117459.546875,117459.546875,117459.546875,1052499968,0.0,0.0,117400.19765625,117411.43742090388,117325.10890625,117396.68243951877,58.092844723112485,82.61914297156588,75.56623503760068,14.341708107796366,27.134807568378164,23.65731139090851,117524.99760164024,117400.19765625,117275.39771085978,28.206720646013697,33.53893945193607,2298216448,117414.69576934131
2025-07-16 03:40:00+00:00,117471.328125,117471.328125,117471.328125,117471.328125,0,0.0,0.0,117410.808203125,117417.14129748447,117330.72015625,117399.60972130236,59.39736719036001,97.18645016797312,85.21219677872499,14.65974358921691,28.52974607635406,24.631798327997622,117521.06182226665,117410.808203125,117300.55458398334,27.033472742727007,33.36082052859656,2298216448,117414.52114113228
2025-07-16 03:41:00+00:00,117467.578125,117467.578125,117467.578125,117467.578125,1143455744,0.0,0.0,117421.01171875,117421.9448048669,117335.8465625,117402.27514889835,58.77025458113097,93.82698768197089,91.21086027383664,14.865475600629024,28.998376006245962,25.505113863647292,117510.70284093988,117421.01171875,117331.32059656012,25.370367546817935,24.761150188581908,1154760704,117428.1934544524
2025-07-16 03:42:00+00:00,117475.2109375,117475.2109375,117475.2109375,117475.2109375,0,0.0,0.0,117428.387109375,117427.01776987957,117343.19796875,117405.13537590235,59.70284454701515,100.0,97.00447928331467,15.189739764472947,29.643955711915623,26.33288223330096,117510.07630193619,117428.387109375,117346.69791681382,24.103399329188083,33.05083136710965,1154760704,117431.64833157341
2025-07-16 03:43:00+00:00,117457.2578125,117457.2578125,117457.2578125,117457.2578125,0,0.0,0.0,117432.412890625,117429.89777393866,117349.014375,117407.17939302383,56.46751231466866,84.02280469999305,92.61659746065465,15.028656101758227,28.379770800849656,26.742259946810698,117511.41643757891,117432.412890625,117353.40934367108,23.664094019960363,33.05083136710965,1154760704,117431.64833157341
2025-07-16 03:44:00+00:00,117469.140625,117469.140625,117469.140625,117469.140625,0,0.0,0.0,117437.59921875,117433.63518832545,117354.18359375,117409.60924525821,58.08649324086878,94.59778905652506,92.87353125217271,15.110361544540288,28.013813012395985,26.996570559927754,117511.80154441476,117437.59921875,117363.39689308523,22.822573911391768,33.05083136710965,1154760704,117431.64833157341
2025-07-16 03:45:00+00:00,117477.3515625,117477.3515625,117477.3515625,117477.3515625,188645376,0.0,0.0,117442.98359375,117437.79865253255,117360.034375,117412.26580671867,59.21520921276173,100.0,92.87353125217271,15.347476169780636,28.062851776267053,27.209826803195615,117512.14306044315,117442.98359375,117373.82412705685,21.778885596292355,36.52540835686193,1343406080,117434.12371209971
2025-07-16 03:46:00+00:00,117477.4765625,117477.4765625,117477.4765625,117477.4765625,956186624,0.0,0.0,117442.862890625,117441.57750110088,117366.95671875,117414.82309125912,59.23320783084236,100.0,98.19926301884169,15.570225269894404,27.791439391541644,27.326149320864822,117511.77225677941,117442.862890625,117373.95352447058,20.232179482271473,66.1599821473819,2299592704,117468.23797173712
2025-07-16 03:48:00+00:00,117428.203125,117428.203125,117428.203125,117428.203125,0,0.0,0.0,117440.87265625,117440.30375099604,117372.82546875,117415.34779846466,49.88735508983657,33.26632102423024,77.75544034141008,14.47418058183732,23.331438213863294,26.52720709946452,117509.05758815397,117440.87265625,117372.68772434602,22.306555054966367,66.1599821473819,2299592704,117468.23797173712
2025-07-16 03:49:00+00:00,117431.15625,117431.15625,117431.15625,117431.15625,882434048,0.0,0.0,117441.53671875,117439.43256042499,117378.60109375,117415.96773774056,50.3925445532711,5.993340732519423,46.419887252249886,13.49636615577063,19.806826884188922,25.1831310564094,117509.0683727666,117441.53671875,117374.00506473338,20.92416719389734,73.16318813777292,3182026752,117460.56197210647
2025-07-16 03:51:00+00:00,117454.0546875,117454.0546875,117454.0546875,117454.0546875,0,0.0,0.0,117443.19765625,117440.82514395594,117384.86859375,117417.46134361348,54.244317664665715,52.46551450768987,30.57505875481318,13.138648734037995,18.646316419239156,23.875768128975356,117510.24334873026,117443.19765625,117376.15196376975,21.0651865014761,72.9141970538098,3182026752,117460.6418506239
2025-07-16 03:52:00+00:00,117458.140625,117458.140625,117458.140625,117458.140625,0,0.0,0.0,117445.13359375,117442.4742373887,117390.43359375,117419.05660955021,54.91698028968969,60.75788806088473,39.73891443369801,12.902577218076141,17.850534671277273,22.67072143743574,117511.55448182253,117445.13359375,117378.71270567746,19.852383001370665,72.9141970538098,3182026752,117460.6418506239
2025-07-16 03:54:00+00:00,117475.0859375,117475.0859375,117475.0859375,117475.0859375,79921152,0.0,0.0,117447.73046875,117445.58011358978,117395.91171875,117421.25383809727,57.694707002308405,95.14824797843666,69.45721684900376,13.080186161413039,18.375396866787923,21.811656523306176,117514.5699667541,117447.73046875,117380.8909707459,19.64473510841562,73.425920115366,3261947904,117460.91223144392
2025-07-16 03:55:00+00:00,117510.53125,117510.53125,117510.53125,117510.53125,0,0.0,0.0,117454.96484375,117451.76593610505,117401.9134375,117424.75491307385,62.85079115875232,100.0,85.30204534644047,13.981692842600113,21.404753750830423,21.730275968811025,117515.84073758718,117454.96484375,117394.08894991282,20.773347779243075,73.425920115366,3261947904,117460.91223144392
2025-07-16 03:56:00+00:00,117470.03125,117470.03125,117470.03125,117470.03125,0,0.0,0.0,117460.32421875,117453.50548980934,117406.580625,117426.5304556984,54.6542581742992,50.80660466881761,81.9849508824181,13.647878589757019,20.303483460535062,21.444917467155832,117504.35969292291,117460.32421875,117416.28874457709,22.18239436644,64.82184137334198,3261947904,117461.35430940766
2025-07-16 03:57:00+00:00,117489.765625,117489.765625,117489.765625,117489.765625,0,0.0,0.0,117464.63046875,117456.95883601798,117410.11765625,117429.01026625925,57.55869045199996,74.77699753273866,75.19453406718543,13.752827179230355,20.78353826489183,21.312641626703034,117501.989552648,117464.63046875,117427.27138485199,22.007535840265714,64.82184137334198,3261947904,117461.35430940766
2025-07-16 03:59:00+00:00,117493.4140625,117493.4140625,117493.4140625,117493.4140625,0,0.0,0.0,117466.703515625,117460.4307623496,117414.338125,117431.53590532753,58.0931052101957,79.20857847788955,68.26406022648194,13.926624433441189,21.213843587232986,21.292882018809024,117505.58882263469,117466.703515625,117427.81820861532,20.69617167310388,100.0,3261947904,117457.97698361114
2025-07-16 04:00:00+00:00,117496.40625,117496.40625,117496.40625,117496.40625,0,0.0,0.0,117467.800390625,117463.8569992687,117418.58828125,117434.07984041273,58.554038907276635,82.84304422091479,78.94287341051434,14.153855295987658,21.547917203453835,21.34388905573799,117508.68614945452,117467.800390625,117426.91463179547,19.431601375025032,100.0,3261947904,117457.97698361114
2025-07-16 04:02:00+00:00,117486.5625,117486.5625,117486.5625,117486.5625,796925952,0.0,0.0,117469.9921875,117466.01942790978,117422.665625,117436.13798392596,56.357878449663914,70.88631618903018,77.64597962927817,14.051119442573597,20.77883907139767,21.230879058869927,117509.95583797357,117469.9921875,117430.02853702643,18.746754848237533,72.5538701205023,2465021952,117465.82121648682
2025-07-16 04:03:00+00:00,117457.3125,117457.3125,117457.3125,117457.3125,0,0.0,0.0,117470.277734375,117465.19019668027,117426.265,117436.96835710535,50.318591500466816,35.357752894287344,63.029037768077444,13.092969801959589,17.60615575911652,20.505934398919248,117509.79075866503,117470.277734375,117430.76471008499,19.496986644791996,72.5538701205023,2465021952,117465.82121648682
2025-07-16 04:04:00+00:00,117440.1015625,117440.1015625,117440.1015625,117440.1015625,0,0.0,0.0,117469.30546875,117462.80080294881,117429.285625,117437.09122790514,47.11902828572997,14.45245777187322,40.23217561839692,12.569334841815818,13.546842984462273,19.11411611602785,117510.73719437157,117469.30546875,117427.87374312842,19.333697420163997,70.64696882170402,2465021952,117465.02019558048
2025-07-16 04:05:00+00:00,117460.296875,117460.296875,117460.296875,117460.296875,0,0.0,0.0,117468.75390625,117462.56233362034,117431.8253125,117438.00125328141,51.052059357518196,38.98272917062061,29.597646612260395,11.82180941493239,11.823111830686685,17.65591525895962,117510.35659519945,117468.75390625,117427.15121730055,19.395241354437996,54.69069600750157,2465021952,117458.2500375426
2025-07-16 04:06:00+00:00,117464.0703125,117464.0703125,117464.0703125,117464.0703125,0,0.0,0.0,117468.578515625,117462.7059506565,117432.585625,117439.0235693292,51.77380179819442,41.46653543307087,31.633907458521566,11.230784702433008,10.638888854606193,16.252509978088934,117510.22910263303,117468.578515625,117426.92792861698,18.279398221978138,54.69069600750157,2465021952,117458.2500375426
2025-07-16 04:07:00+00:00,117464.546875,117464.546875,117464.546875,117464.546875,0,0.0,0.0,117468.0453125,117462.88127678445,117432.3309375,117440.02448327708,51.8703242051057,34.70881863560732,38.38602774643294,10.695764953552157,9.627854313745047,14.927578845220157,117509.61558068609,117468.0453125,117426.47504431392,17.0077670989797,9.1137960232912,2465021952,117485.51645663416
2025-07-16 04:08:00+00:00,117494.3125,117494.3125,117494.3125,117494.3125,0,0.0,0.0,117469.898046875,117465.87472661451,117433.31234375,117442.15342510935,57.58097521439868,76.97171381031615,51.04902262633144,11.014768198570176,11.100479909218848,14.162159058019895,117512.66574140005,117469.898046875,117427.13035234994,17.919042663338292,9.1137960232912,2465021952,117485.51645663416
2025-07-16 04:09:00+00:00,117467.1796875,117467.1796875,117467.1796875,117467.1796875,31768576,0.0,0.0,117469.8,117465.9990086036,117433.3996875,117443.13484716389,51.5738494646238,38.44703272323905,50.04252172305417,10.452826829236676,9.963304322649492,13.322388110945816,117512.58317893973,117469.8,117427.01682106027,18.577169080242697,8.795191889066317,2433253376,117484.8753351384
2025-07-16 04:11:00+00:00,117412.5625,117412.5625,117412.5625,117412.5625,0,0.0,0.0,117466.560546875,117460.90981730801,117432.1728125,117441.93593158884,42.06143088767409,0.0,38.47291551118507,10.840282612486428,4.60188622122223,11.5782877330011,117515.87834524437,117466.560546875,117417.24274850563,21.15145611022536,0.0,2433253376,117485.81944652107
2025-07-16 04:12:00+00:00,117344.2734375,117344.2734375,117344.2734375,117344.2734375,0,0.0,0.0,117459.900390625,117449.80159065963,117429.97359375,117438.10602985986,33.693562544849996,0.0,12.815677574413021,12.395470747564064,-5.098658715462079,8.242898443308464,117532.16248342153,117459.900390625,117387.63829782847,24.518427995209265,0.0,2433253376,117485.81944652107
2025-07-16 04:13:00+00:00,117321.28125,117321.28125,117321.28125,117321.28125,0,0.0,0.0,117454.554296875,117437.56155821585,117429.1940625,117433.52466594378,31.426611324234372,0.0,0.0,14.163423735190928,-14.474831002415158,3.6993525541637395,117548.09357783064,117454.554296875,117361.01501591934,24.40941081698003,0.0,2433253376,117485.81944652107
2025-07-16 04:15:00+00:00,117284.5859375,117284.5859375,117284.5859375,117284.5859375,0,0.0,0.0,117447.22578125,117422.992451481,117428.06140625,117427.683931495,28.1691184139831,0.0,0.0,16.270449907184304,-24.583140987888328,-1.957146154246674,117566.402639049,117447.22578125,117328.048923451,25.28697522291003,0.0,2433253376,117485.81944652107
2025-07-16 04:17:00+00:00,117313.6796875,117313.6796875,117313.6796875,117313.6796875,0,0.0,0.0,117440.20703125,117412.58171205423,117428.33703125,117423.21317682853,34.00949896552268,13.73510861948143,4.578369539827148,17.392634515608993,-29.901738372675027,-7.546064597932345,117572.73497950113,117440.20703125,117307.67908299887,25.558887706987885,0.0,2433253376,117485.81944652107
2025-07-16 04:18:00+00:00,117310.5234375,117310.5234375,117310.5234375,117310.5234375,0,0.0,0.0,117432.826171875,117402.8618763824,117429.36515625,117418.79397136466,33.689476411368034,12.367293723225927,8.700800780902457,18.480380537182885,-33.979750701240846,-12.832801818594046,117576.50982740973,117432.826171875,117289.14251634027,23.95869929934589,0.0,2433253376,117485.81944652107
2025-07-16 04:19:00+00:00,117342.4296875,117342.4296875,117342.4296875,117342.4296875,853762048,0.0,0.0,117426.193359375,117397.10642982218,117430.94359375,117415.79929356604,39.85112484262605,27.58055503818216,17.89431912696318,18.610195227301535,-34.24231305893045,-17.114704066661325,117573.65909566825,117426.193359375,117278.72762308175,24.526381492249755,96.40880435953125,3287015424,117346.90511697538
2025-07-16 04:21:00+00:00,117363.7578125,117363.7578125,117363.7578125,117363.7578125,0,0.0,0.0,117418.8546875,117393.9303710296,117431.6646875,117413.75845117129,43.62235457089475,37.750046563605885,25.899298441671323,18.19199046917895,-32.35640962909383,-20.16304517914783,117563.38074917973,117418.8546875,117274.32862582027,24.2979345999462,96.40880435953125,3287015424,117346.90511697538
2025-07-16 04:22:00+00:00,117369.1953125,117369.1953125,117369.1953125,117369.1953125,971636736,0.0,0.0,117413.812890625,117391.57465116963,117431.51375,117412.01087710576,44.57642684657316,40.34270813931831,35.22443658036879,17.667361467684195,-30.076355265206075,-22.145707196359478,117557.8806046936,117413.812890625,117269.74517655642,22.95076069995004,98.2878238227652,4258652160,117358.56694847792
2025-07-16 04:23:00+00:00,117425.203125,117425.203125,117425.203125,117425.203125,0,0.0,0.0,117410.584765625,117394.77736296301,117432.70953125,117412.52822016044,53.3361254232217,67.04786738685044,48.380207363258215,16.88199356357352,-23.479377712137648,-22.412441299515113,117550.5347816625,117410.584765625,117270.6347495875,25.311978685667896,98.2878238227652,4258652160,117358.56694847792
2025-07-16 04:24:00+00:00,117458.640625,117458.640625,117458.640625,117458.640625,0,0.0,0.0,117408.84609375,117400.8595783951,117434.4890625,117414.336549762,57.640547508763945,82.9912460420935,63.46060718942075,16.767640819037748,-15.375855381818837,-21.00512411597586,117545.46106258298,117408.84609375,117272.23112491703,25.892373065263047,98.2878238227652,4258652160,117358.56694847792
2025-07-16 04:26:00+00:00,117439.375,117439.375,117439.375,117439.375,0,0.0,0.0,117405.99453125,117404.52771378604,117433.67875,117415.31844977132,54.52004696349639,73.80517787297448,74.61476376730614,16.215670662808318,-10.388577426361735,-18.881814778053034,117537.46380790933,117405.99453125,117274.52525459068,25.419033917744258,98.2878238227652,4258652160,117358.56694847792
2025-07-16 04:27:00+00:00,117501.9375,117501.9375,117501.9375,117501.9375,0,0.0,0.0,117406.76328125,117413.80483628261,117434.35734375,117418.7152752705,61.759915556739486,100.0,85.59880797168933,16.737393951845526,-1.372036835324252,-15.379859189507277,117540.27199981133,117406.76328125,117273.25456268866,28.072138637905386,98.2878238227652,4258652160,117358.56694847792
2025-07-16 04:28:00+00:00,117502.78125,117502.78125,117502.78125,117502.78125,0,0.0,0.0,117409.03671875,117422.27878044617,117436.05546875,117422.01198016186,61.84812416025327,100.0,91.26839262432482,17.234452522303034,5.775147808206384,-11.148857789964547,117547.37235848521,117409.03671875,117270.70107901478,26.127253735197858,100.0,4258652160,117356.67669190252
2025-07-16 04:29:00+00:00,117513.9453125,117513.9453125,117513.9453125,117513.9453125,8962048,0.0,0.0,117412.72890625,117431.00892635605,117437.91765625,117425.61720888101,63.06222833624718,100.0,100.0,17.869450386323198,12.199560730528901,-6.479174085865858,117557.95417241224,117412.72890625,117267.50364008777,25.05845436125515,100.0,4267614208,117357.44505159605
2025-07-16 04:30:00+00:00,117534.046875,117534.046875,117534.046875,117534.046875,1654784,0.0,0.0,117416.41640625,117440.82206432214,117440.21015625,117429.86935265038,65.20906218095271,100.0,100.0,18.765781859571828,18.697449792409316,-1.4438493102108234,117569.80172133923,117416.41640625,117263.03109116078,24.704390656879784,100.0,4269268992,117357.60422119634
2025-07-16 04:31:00+00:00,117504.359375,117504.359375,117504.359375,117504.359375,0,0.0,0.0,117418.430859375,117446.87323676766,117441.834375,117432.79052999742,59.69125006089752,88.09933920015033,96.03311306671678,18.80983119777293,21.20707854696957,3.0863362612252554,117575.2856871419,117418.430859375,117261.5760316081,25.060327038531227,100.0,4269268992,117357.60422119634
2025-07-16 04:32:00+00:00,117567.3046875,117567.3046875,117567.3046875,117567.3046875,17154048,0.0,0.0,117423.56875,117458.34289874216,117445.86359375,117438.06559499752,66.21827443291004,100.0,96.03311306671678,19.783166313720354,27.952914282897837,8.059651865559772,117592.40355468846,117423.56875,117254.73394531156,27.76639742863614,100.0,4286423040,117359.54533427113
2025-07-16 04:33:00+00:00,117587.453125,117587.453125,117587.453125,117587.453125,0,0.0,0.0,117428.22578125,117470.63911076673,117450.35578125,117443.92392950742,68.00423187986934,100.0,96.03311306671678,20.94211431423606,34.526844255116885,13.353090343471195,117609.30344843994,117428.22578125,117247.14811406007,27.222257433733557,100.0,4286423040,117359.54533427113
2025-07-16 04:34:00+00:00,117641.84375,117641.84375,117641.84375,117641.84375,0,0.0,0.0,117436.958984375,117486.94431450323,117455.11984375,117451.68549109538,72.26667484759753,100.0,100.0,22.62720086682541,43.622744156382396,19.407021106053435,117640.20044707347,117436.958984375,117233.71752167653,29.1628551170383,100.0,4286423040,117359.54533427113
